"","Entity","Code","SDG","Year","value","value_norm"
"2940","Poland","POL","14_1_1_2",2011,4.57,0.948246548636456
"2941","Poland","POL","14_1_1_2",2012,0.79,0.991091061591821
"2942","Poland","POL","14_1_1_2",2013,3.01,0.965928411125972
"2943","Poland","POL","14_1_1_2",2014,0.57,0.993584657583932
"2944","Poland","POL","14_1_1_2",2015,3.35,0.962074671865436
"2945","Poland","POL","14_1_1_2",2016,4.45,0.949606691904881
"2946","Poland","POL","14_1_1_2",2017,3.25,0.963208124589123
"2947","Poland","POL","14_1_1_2",2018,10.48,0.881259492666561
"2948","Poland","POL","14_1_1_2",2019,3.33,0.962301362410174
"2969","Portugal","PRT","14_1_1_2",2000,1.04,0.988257429782604
"2970","Portugal","PRT","14_1_1_2",2001,2.09,0.976356176183891
"2971","Portugal","PRT","14_1_1_2",2002,5.01,0.943259356652234
"2972","Portugal","PRT","14_1_1_2",2003,1.12,0.987350667603654
"2973","Portugal","PRT","14_1_1_2",2004,5.92,0.932944936866683
"2974","Portugal","PRT","14_1_1_2",2005,8.54,0.903248475506087
"2975","Portugal","PRT","14_1_1_2",2006,2.7,0.969442114569401
"2976","Portugal","PRT","14_1_1_2",2007,1.79,0.979756534354952
"2977","Portugal","PRT","14_1_1_2",2008,1.11,0.987464012876023
"2978","Portugal","PRT","14_1_1_2",2009,10.09,0.88567995828894
"2979","Portugal","PRT","14_1_1_2",2010,1.1,0.987577358148392
"2980","Portugal","PRT","14_1_1_2",2011,1.65,0.981343368168114
"2981","Portugal","PRT","14_1_1_2",2012,2.25,0.974542651825992
"2982","Portugal","PRT","14_1_1_2",2013,3.05,0.965475030036497
"2983","Portugal","PRT","14_1_1_2",2014,3.51,0.960261147507537
"2984","Portugal","PRT","14_1_1_2",2015,4.91,0.944392809375921
"2985","Portugal","PRT","14_1_1_2",2016,1.64,0.981456713440482
"2986","Portugal","PRT","14_1_1_2",2017,1.9,0.978509736358896
"2987","Portugal","PRT","14_1_1_2",2018,3.03,0.965701720581235
"2988","Portugal","PRT","14_1_1_2",2019,0.78,0.99120440686419
"2989","Puerto Rico","PRI","14_1_1_2",2000,6.09,0.931018067236416
"2990","Puerto Rico","PRI","14_1_1_2",2001,0.65,0.992677895404983
"2991","Puerto Rico","PRI","14_1_1_2",2002,2.45,0.972275746378619
"2992","Puerto Rico","PRI","14_1_1_2",2003,2.68,0.969668805114139
"2993","Puerto Rico","PRI","14_1_1_2",2004,1.33,0.984970416883912
"2994","Puerto Rico","PRI","14_1_1_2",2005,0.3,0.996644979937887
"2995","Puerto Rico","PRI","14_1_1_2",2006,4.48,0.949266656087775
"2996","Puerto Rico","PRI","14_1_1_2",2007,0.42,0.995284836669463
"2997","Puerto Rico","PRI","14_1_1_2",2008,1.99,0.977489628907578
"2998","Puerto Rico","PRI","14_1_1_2",2009,15.77,0.821299843583524
"2999","Puerto Rico","PRI","14_1_1_2",2010,5.24,0.940652415387754
"3000","Puerto Rico","PRI","14_1_1_2",2011,0.53,0.994038038673407
"3001","Puerto Rico","PRI","14_1_1_2",2012,1.91,0.978396391086528
"3002","Puerto Rico","PRI","14_1_1_2",2013,2.37,0.973182508557568
"3003","Puerto Rico","PRI","14_1_1_2",2014,0.62,0.993017931222089
"3004","Puerto Rico","PRI","14_1_1_2",2015,2.67,0.969782150386507
"3005","Puerto Rico","PRI","14_1_1_2",2016,1.83,0.979303153265477
"3006","Puerto Rico","PRI","14_1_1_2",2017,4.78,0.945866297916714
"3007","Puerto Rico","PRI","14_1_1_2",2018,4,0.954707229161472
"3008","Puerto Rico","PRI","14_1_1_2",2019,0.46,0.994831455579988
"3009","Qatar","QAT","14_1_1_2",2000,4.19,0.952553668986467
"3010","Qatar","QAT","14_1_1_2",2001,0.24,0.997325051572099
"3011","Qatar","QAT","14_1_1_2",2002,3.56,0.959694421145694
"3012","Qatar","QAT","14_1_1_2",2003,2.57,0.970915603110194
"3013","Qatar","QAT","14_1_1_2",2004,3.71,0.957994242060164
"3014","Qatar","QAT","14_1_1_2",2005,4.75,0.94620633373382
"3015","Qatar","QAT","14_1_1_2",2006,10.83,0.877292408133657
"3016","Qatar","QAT","14_1_1_2",2007,8.42,0.904608618774511
"3017","Qatar","QAT","14_1_1_2",2008,6.55,0.925804184707456
"3018","Qatar","QAT","14_1_1_2",2009,4.96,0.943826083014077
"3019","Qatar","QAT","14_1_1_2",2010,0.91,0.989730918323397
"3020","Qatar","QAT","14_1_1_2",2011,1.26,0.985763833790493
"3021","Qatar","QAT","14_1_1_2",2012,1.53,0.982703511436538
"3022","Qatar","QAT","14_1_1_2",2013,0.44,0.995058146124725
"3023","Qatar","QAT","14_1_1_2",2014,0.33,0.996304944120781
"3024","Qatar","QAT","14_1_1_2",2015,0.51,0.994264729218144
"3025","Qatar","QAT","14_1_1_2",2016,0.8,0.990977716319452
"3026","Qatar","QAT","14_1_1_2",2017,1.73,0.980436605989164
"3027","Qatar","QAT","14_1_1_2",2018,0.38,0.995738217758937
"3028","Qatar","QAT","14_1_1_2",2019,1.65,0.981343368168114
"3029","Reunion","REU","14_1_1_2",2000,4.33,0.950966835173305
"3030","Reunion","REU","14_1_1_2",2001,0.18,0.998005123206311
"3031","Reunion","REU","14_1_1_2",2002,8.23,0.906762178949516
"3032","Reunion","REU","14_1_1_2",2003,0.18,0.998005123206311
"3033","Reunion","REU","14_1_1_2",2004,0.03,0.999705302291841
"3034","Reunion","REU","14_1_1_2",2005,3.94,0.955387300795684
"3035","Reunion","REU","14_1_1_2",2006,4.12,0.953347085893047
"3036","Reunion","REU","14_1_1_2",2007,1.24,0.98599052433523
"3037","Reunion","REU","14_1_1_2",2008,19.6,0.777888604266316
"3038","Reunion","REU","14_1_1_2",2009,2.25,0.974542651825992
"3039","Reunion","REU","14_1_1_2",2010,1.87,0.978849772176003
"3040","Reunion","REU","14_1_1_2",2011,0.35,0.996078253576043
"3041","Reunion","REU","14_1_1_2",2012,0.56,0.993698002856301
"3042","Reunion","REU","14_1_1_2",2013,5.85,0.933738353773264
"3043","Reunion","REU","14_1_1_2",2014,1.13,0.987237322331286
"3044","Reunion","REU","14_1_1_2",2015,0.64,0.992791240677351
"3045","Reunion","REU","14_1_1_2",2016,0.29,0.996758325210255
"3046","Reunion","REU","14_1_1_2",2017,0.33,0.996304944120781
"3047","Reunion","REU","14_1_1_2",2018,0.09,0.999025230657629
"3048","Reunion","REU","14_1_1_2",2019,7.65,0.9133362047469
"3049","Romania","ROU","14_1_1_2",2000,9.47,0.892707365175799
"3050","Romania","ROU","14_1_1_2",2001,15.18,0.827987214653277
"3051","Romania","ROU","14_1_1_2",2002,10.98,0.875592229048126
"3052","Romania","ROU","14_1_1_2",2003,1.65,0.981343368168114
"3053","Romania","ROU","14_1_1_2",2004,10.82,0.877405753406025
"3054","Romania","ROU","14_1_1_2",2005,15.18,0.827987214653277
"3055","Romania","ROU","14_1_1_2",2006,5.19,0.941219141749598
"3056","Romania","ROU","14_1_1_2",2007,11.93,0.864824428173101
"3057","Romania","ROU","14_1_1_2",2008,10.74,0.878312515584975
"3058","Romania","ROU","14_1_1_2",2009,4.14,0.95312039534831
"3059","Romania","ROU","14_1_1_2",2010,3.79,0.957087479881214
"3060","Romania","ROU","14_1_1_2",2011,1.47,0.98338358307075
"3061","Romania","ROU","14_1_1_2",2012,3.24,0.963321469861492
"3062","Romania","ROU","14_1_1_2",2013,5.38,0.939065581574593
"3063","Romania","ROU","14_1_1_2",2014,7.36,0.916623217645592
"3064","Romania","ROU","14_1_1_2",2015,5.48,0.937932128850906
"3065","Romania","ROU","14_1_1_2",2016,23,0.739351211660962
"3066","Romania","ROU","14_1_1_2",2017,3.29,0.962754743499649
"3067","Romania","ROU","14_1_1_2",2018,3.46,0.960827873869381
"3068","Romania","ROU","14_1_1_2",2019,3.29,0.962754743499649
"3069","Russia","RUS","14_1_1_2",2000,1.23,0.986103869607599
"3070","Russia","RUS","14_1_1_2",2001,2.08,0.97646952145626
"3071","Russia","RUS","14_1_1_2",2002,2.91,0.967061863849659
"3072","Russia","RUS","14_1_1_2",2003,2.43,0.972502436923356
"3073","Russia","RUS","14_1_1_2",2004,4.06,0.95402715752726
"3074","Russia","RUS","14_1_1_2",2005,3.69,0.958220932604901
"3075","Russia","RUS","14_1_1_2",2006,3.45,0.96094121914175
"3076","Russia","RUS","14_1_1_2",2007,3.66,0.958560968422007
"3077","Russia","RUS","14_1_1_2",2008,3.75,0.957540860970689
"3078","Russia","RUS","14_1_1_2",2009,3.31,0.962528052954911
"3079","Russia","RUS","14_1_1_2",2010,3.12,0.964681613129916
"3080","Russia","RUS","14_1_1_2",2011,3.54,0.959921111690431
"3081","Russia","RUS","14_1_1_2",2012,3.03,0.965701720581235
"3082","Russia","RUS","14_1_1_2",2013,2.41,0.972729127468093
"3083","Russia","RUS","14_1_1_2",2014,2.82,0.968081971300977
"3084","Russia","RUS","14_1_1_2",2015,3.93,0.955500646068053
"3085","Russia","RUS","14_1_1_2",2016,3.35,0.962074671865436
"3086","Russia","RUS","14_1_1_2",2017,2.78,0.968535352390452
"3087","Russia","RUS","14_1_1_2",2018,2.93,0.966835173304921
"3088","Russia","RUS","14_1_1_2",2019,2.79,0.968422007118083
"3099","Saint Helena","SHN","14_1_1_2",2000,1.01,0.98859746559971
"3100","Saint Helena","SHN","14_1_1_2",2001,0.45,0.994944800852356
"3101","Saint Helena","SHN","14_1_1_2",2002,0.91,0.989730918323397
"3102","Saint Helena","SHN","14_1_1_2",2003,0.09,0.999025230657629
"3103","Saint Helena","SHN","14_1_1_2",2004,1.76,0.980096570172058
"3104","Saint Helena","SHN","14_1_1_2",2005,2.29,0.974089270736518
"3105","Saint Helena","SHN","14_1_1_2",2006,1.09,0.98769070342076
"3106","Saint Helena","SHN","14_1_1_2",2007,0.93,0.989504227778659
"3107","Saint Helena","SHN","14_1_1_2",2008,0.73,0.991771133226033
"3108","Saint Helena","SHN","14_1_1_2",2009,0.84,0.990524335229978
"3109","Saint Helena","SHN","14_1_1_2",2010,6.53,0.926030875252193
"3110","Saint Helena","SHN","14_1_1_2",2011,1.45,0.983610273615487
"3111","Saint Helena","SHN","14_1_1_2",2012,1.93,0.97816970054179
"3112","Saint Helena","SHN","14_1_1_2",2013,1.08,0.987804048693129
"3113","Saint Helena","SHN","14_1_1_2",2014,0.98,0.988937501416816
"3114","Saint Helena","SHN","14_1_1_2",2015,2.49,0.971822365289144
"3115","Saint Helena","SHN","14_1_1_2",2016,0.33,0.996304944120781
"3116","Saint Helena","SHN","14_1_1_2",2017,1.9,0.978509736358896
"3117","Saint Helena","SHN","14_1_1_2",2018,0.65,0.992677895404983
"3118","Saint Helena","SHN","14_1_1_2",2019,1.19,0.986557250697073
"3119","Saint Kitts and Nevis","KNA","14_1_1_2",2000,1.43,0.983836964160225
"3120","Saint Kitts and Nevis","KNA","14_1_1_2",2001,32.97,0.626345975109378
"3121","Saint Kitts and Nevis","KNA","14_1_1_2",2002,0.63,0.99290458594972
"3122","Saint Kitts and Nevis","KNA","14_1_1_2",2003,25.33,0.712941763199057
"3123","Saint Kitts and Nevis","KNA","14_1_1_2",2004,5.02,0.943146011379865
"3124","Saint Kitts and Nevis","KNA","14_1_1_2",2006,6.81,0.92285720762587
"3125","Saint Kitts and Nevis","KNA","14_1_1_2",2007,0.72,0.991884478498402
"3126","Saint Kitts and Nevis","KNA","14_1_1_2",2009,22.85,0.741051390746492
"3127","Saint Kitts and Nevis","KNA","14_1_1_2",2010,39.34,0.554145036610523
"3128","Saint Kitts and Nevis","KNA","14_1_1_2",2013,0.72,0.991884478498402
"3129","Saint Kitts and Nevis","KNA","14_1_1_2",2014,20.07,0.772561376464988
"3130","Saint Kitts and Nevis","KNA","14_1_1_2",2015,1.79,0.979756534354952
"3131","Saint Kitts and Nevis","KNA","14_1_1_2",2017,6.63,0.924897422528506
"3132","Saint Lucia","LCA","14_1_1_2",2000,4.14,0.95312039534831
"3133","Saint Lucia","LCA","14_1_1_2",2001,7.04,0.92025026636139
"3134","Saint Lucia","LCA","14_1_1_2",2002,0.21,0.997665087389205
"3135","Saint Lucia","LCA","14_1_1_2",2003,54.52,0.382086913154852
"3136","Saint Lucia","LCA","14_1_1_2",2004,24.53,0.722009384988552
"3137","Saint Lucia","LCA","14_1_1_2",2005,8.63,0.902228368054768
"3138","Saint Lucia","LCA","14_1_1_2",2006,4.24,0.951986942624623
"3139","Saint Lucia","LCA","14_1_1_2",2007,26.16,0.703534105592456
"3140","Saint Lucia","LCA","14_1_1_2",2008,0.41,0.995398181941831
"3141","Saint Lucia","LCA","14_1_1_2",2009,14.95,0.830594155917757
"3142","Saint Lucia","LCA","14_1_1_2",2010,59.59,0.324620860063927
"3143","Saint Lucia","LCA","14_1_1_2",2011,6.28,0.92886450706141
"3144","Saint Lucia","LCA","14_1_1_2",2012,0.78,0.99120440686419
"3145","Saint Lucia","LCA","14_1_1_2",2013,1.76,0.980096570172058
"3146","Saint Lucia","LCA","14_1_1_2",2014,3.11,0.964794958402285
"3147","Saint Lucia","LCA","14_1_1_2",2015,6.97,0.921043683267971
"3148","Saint Lucia","LCA","14_1_1_2",2016,37.61,0.573753768730306
"3149","Saint Lucia","LCA","14_1_1_2",2017,16.44,0.813705710334822
"3150","Saint Lucia","LCA","14_1_1_2",2018,2.48,0.971935710561513
"3151","Saint Lucia","LCA","14_1_1_2",2019,1.66,0.981230022895745
"3152","Saint Martin (French part)","MAF","14_1_1_2",2001,100,0
"3153","Saint Martin (French part)","MAF","14_1_1_2",2009,95,0
"3154","Saint Martin (French part)","MAF","14_1_1_2",2010,100,0
"3155","Saint Martin (French part)","MAF","14_1_1_2",2017,30,0.660009521002879
"3156","Saint Pierre and Miquelon","SPM","14_1_1_2",2000,3.07,0.96524833949176
"3157","Saint Pierre and Miquelon","SPM","14_1_1_2",2001,5.05,0.942805975562759
"3158","Saint Pierre and Miquelon","SPM","14_1_1_2",2002,5.79,0.934418425407476
"3159","Saint Pierre and Miquelon","SPM","14_1_1_2",2003,4.55,0.948473239181194
"3160","Saint Pierre and Miquelon","SPM","14_1_1_2",2004,13.53,0.846689184594111
"3161","Saint Pierre and Miquelon","SPM","14_1_1_2",2005,7.4,0.916169836556117
"3162","Saint Pierre and Miquelon","SPM","14_1_1_2",2006,3.99,0.95482057443384
"3163","Saint Pierre and Miquelon","SPM","14_1_1_2",2007,1.82,0.979416498537846
"3164","Saint Pierre and Miquelon","SPM","14_1_1_2",2008,1.32,0.98508376215628
"3165","Saint Pierre and Miquelon","SPM","14_1_1_2",2009,6.27,0.928977852333779
"3166","Saint Pierre and Miquelon","SPM","14_1_1_2",2010,8.09,0.908349012762678
"3167","Saint Pierre and Miquelon","SPM","14_1_1_2",2011,13.55,0.846462494049373
"3168","Saint Pierre and Miquelon","SPM","14_1_1_2",2012,7.01,0.920590302178496
"3169","Saint Pierre and Miquelon","SPM","14_1_1_2",2013,6.51,0.926257565796931
"3170","Saint Pierre and Miquelon","SPM","14_1_1_2",2014,8.2,0.907102214766622
"3171","Saint Pierre and Miquelon","SPM","14_1_1_2",2015,5.71,0.935325187586426
"3172","Saint Pierre and Miquelon","SPM","14_1_1_2",2016,2.71,0.969328769297033
"3173","Saint Pierre and Miquelon","SPM","14_1_1_2",2017,4.9,0.94450615464829
"3174","Saint Pierre and Miquelon","SPM","14_1_1_2",2018,3.05,0.965475030036497
"3175","Saint Pierre and Miquelon","SPM","14_1_1_2",2019,4.95,0.943939428286446
"3176","Saint Vincent and the Grenadines","VCT","14_1_1_2",2000,3.2,0.963774850950967
"3177","Saint Vincent and the Grenadines","VCT","14_1_1_2",2001,6.47,0.926710946886405
"3178","Saint Vincent and the Grenadines","VCT","14_1_1_2",2002,1.57,0.982250130347063
"3179","Saint Vincent and the Grenadines","VCT","14_1_1_2",2003,25.94,0.706027701584567
"3180","Saint Vincent and the Grenadines","VCT","14_1_1_2",2004,12.7,0.856096842200712
"3181","Saint Vincent and the Grenadines","VCT","14_1_1_2",2005,3.11,0.964794958402285
"3182","Saint Vincent and the Grenadines","VCT","14_1_1_2",2006,12.87,0.854169972570444
"3183","Saint Vincent and the Grenadines","VCT","14_1_1_2",2007,21.09,0.761000158683381
"3184","Saint Vincent and the Grenadines","VCT","14_1_1_2",2008,8.33,0.905628726225829
"3185","Saint Vincent and the Grenadines","VCT","14_1_1_2",2009,18.79,0.78706957132818
"3186","Saint Vincent and the Grenadines","VCT","14_1_1_2",2010,34.24,0.611951125518555
"3187","Saint Vincent and the Grenadines","VCT","14_1_1_2",2011,4.66,0.947226441185138
"3188","Saint Vincent and the Grenadines","VCT","14_1_1_2",2012,2.29,0.974089270736518
"3189","Saint Vincent and the Grenadines","VCT","14_1_1_2",2013,3.86,0.956294062974633
"3190","Saint Vincent and the Grenadines","VCT","14_1_1_2",2014,3.47,0.960714528597012
"3191","Saint Vincent and the Grenadines","VCT","14_1_1_2",2015,2.21,0.974996032915467
"3192","Saint Vincent and the Grenadines","VCT","14_1_1_2",2016,12.89,0.853943282025707
"3193","Saint Vincent and the Grenadines","VCT","14_1_1_2",2017,12.13,0.862557522725727
"3194","Saint Vincent and the Grenadines","VCT","14_1_1_2",2018,1.45,0.983610273615487
"3195","Saint Vincent and the Grenadines","VCT","14_1_1_2",2019,8.29,0.906082107315304
"3196","Samoa","WSM","14_1_1_2",2000,0.12,0.998685194840523
"3197","Samoa","WSM","14_1_1_2",2001,0.18,0.998005123206311
"3198","Samoa","WSM","14_1_1_2",2002,4.6,0.94790651281935
"3199","Samoa","WSM","14_1_1_2",2003,8.13,0.907895631673203
"3200","Samoa","WSM","14_1_1_2",2004,9.6,0.891233876635006
"3201","Samoa","WSM","14_1_1_2",2005,12.65,0.856663568562555
"3202","Samoa","WSM","14_1_1_2",2006,0.07,0.999251921202367
"3203","Samoa","WSM","14_1_1_2",2007,4.19,0.952553668986467
"3204","Samoa","WSM","14_1_1_2",2008,4.16,0.952893704803573
"3205","Samoa","WSM","14_1_1_2",2009,1.08,0.987804048693129
"3206","Samoa","WSM","14_1_1_2",2010,1.6,0.981910094529957
"3207","Samoa","WSM","14_1_1_2",2011,0.57,0.993584657583932
"3208","Samoa","WSM","14_1_1_2",2012,2.29,0.974089270736518
"3209","Samoa","WSM","14_1_1_2",2013,2.09,0.976356176183891
"3210","Samoa","WSM","14_1_1_2",2014,0.4,0.9955115272142
"3211","Samoa","WSM","14_1_1_2",2015,6.89,0.92195044544692
"3212","Samoa","WSM","14_1_1_2",2016,0.65,0.992677895404983
"3213","Samoa","WSM","14_1_1_2",2017,2.45,0.972275746378619
"3214","Samoa","WSM","14_1_1_2",2018,1.61,0.981796749257588
"3215","Samoa","WSM","14_1_1_2",2019,0.18,0.998005123206311
"3216","Sao Tome and Principe","STP","14_1_1_2",2000,0.41,0.995398181941831
"3217","Sao Tome and Principe","STP","14_1_1_2",2001,2.17,0.975449414004942
"3218","Sao Tome and Principe","STP","14_1_1_2",2002,0.67,0.992451204860245
"3219","Sao Tome and Principe","STP","14_1_1_2",2003,1.05,0.988144084510235
"3220","Sao Tome and Principe","STP","14_1_1_2",2004,0.37,0.995851563031306
"3221","Sao Tome and Principe","STP","14_1_1_2",2005,4.13,0.953233740620679
"3222","Sao Tome and Principe","STP","14_1_1_2",2006,1.71,0.980663296533902
"3223","Sao Tome and Principe","STP","14_1_1_2",2007,2.06,0.976696212000997
"3224","Sao Tome and Principe","STP","14_1_1_2",2008,1.6,0.981910094529957
"3225","Sao Tome and Principe","STP","14_1_1_2",2009,2.87,0.967515244939134
"3226","Sao Tome and Principe","STP","14_1_1_2",2010,0.92,0.989617573051028
"3227","Sao Tome and Principe","STP","14_1_1_2",2011,0.38,0.995738217758937
"3228","Sao Tome and Principe","STP","14_1_1_2",2012,0.64,0.992791240677351
"3229","Sao Tome and Principe","STP","14_1_1_2",2013,2.04,0.976922902545735
"3230","Sao Tome and Principe","STP","14_1_1_2",2014,0.55,0.99381134812867
"3231","Sao Tome and Principe","STP","14_1_1_2",2015,1.01,0.98859746559971
"3232","Sao Tome and Principe","STP","14_1_1_2",2016,0.43,0.995171491397094
"3233","Sao Tome and Principe","STP","14_1_1_2",2017,1.04,0.988257429782604
"3234","Sao Tome and Principe","STP","14_1_1_2",2018,0.8,0.990977716319452
"3235","Sao Tome and Principe","STP","14_1_1_2",2019,0.67,0.992451204860245
"3236","Saudi Arabia","SAU","14_1_1_2",2000,1.25,0.985877179062861
"3237","Saudi Arabia","SAU","14_1_1_2",2001,1.03,0.988370775054973
"3238","Saudi Arabia","SAU","14_1_1_2",2002,8.37,0.905175345136354
"3239","Saudi Arabia","SAU","14_1_1_2",2003,1.96,0.977829664724684
"3240","Saudi Arabia","SAU","14_1_1_2",2004,2.04,0.976922902545735
"3241","Saudi Arabia","SAU","14_1_1_2",2005,2.38,0.973069163285199
"3242","Saudi Arabia","SAU","14_1_1_2",2006,2.13,0.975902795094417
"3243","Saudi Arabia","SAU","14_1_1_2",2007,1.37,0.984517035794437
"3244","Saudi Arabia","SAU","14_1_1_2",2008,1.53,0.982703511436538
"3245","Saudi Arabia","SAU","14_1_1_2",2009,1.24,0.98599052433523
"3246","Saudi Arabia","SAU","14_1_1_2",2010,3.68,0.95833427787727
"3247","Saudi Arabia","SAU","14_1_1_2",2011,0.9,0.989844263595765
"3248","Saudi Arabia","SAU","14_1_1_2",2012,1.18,0.986670595969442
"3249","Saudi Arabia","SAU","14_1_1_2",2013,1.08,0.987804048693129
"3250","Saudi Arabia","SAU","14_1_1_2",2014,0.87,0.990184299412871
"3251","Saudi Arabia","SAU","14_1_1_2",2015,2.6,0.970575567293088
"3252","Saudi Arabia","SAU","14_1_1_2",2016,0.26,0.997098361027362
"3253","Saudi Arabia","SAU","14_1_1_2",2017,0.09,0.999025230657629
"3254","Saudi Arabia","SAU","14_1_1_2",2018,0.28,0.996871670482624
"3255","Saudi Arabia","SAU","14_1_1_2",2019,0.99,0.988824156144447
"3256","Senegal","SEN","14_1_1_2",2000,0.74,0.991657787953664
"3257","Senegal","SEN","14_1_1_2",2001,2.76,0.968762042935189
"3258","Senegal","SEN","14_1_1_2",2002,4.86,0.944959535737764
"3259","Senegal","SEN","14_1_1_2",2003,26.7,0.697413460884547
"3260","Senegal","SEN","14_1_1_2",2004,12.63,0.856890259107293
"3261","Senegal","SEN","14_1_1_2",2005,8.67,0.901774986965294
"3262","Senegal","SEN","14_1_1_2",2006,9.79,0.889080316460001
"3263","Senegal","SEN","14_1_1_2",2007,13.11,0.851449686033595
"3264","Senegal","SEN","14_1_1_2",2008,5.75,0.934871806496951
"3265","Senegal","SEN","14_1_1_2",2009,13.5,0.847029220411217
"3266","Senegal","SEN","14_1_1_2",2010,3.86,0.956294062974633
"3267","Senegal","SEN","14_1_1_2",2011,3.56,0.959694421145694
"3268","Senegal","SEN","14_1_1_2",2012,5.24,0.940652415387754
"3269","Senegal","SEN","14_1_1_2",2013,3.06,0.965361684764129
"3270","Senegal","SEN","14_1_1_2",2014,9.81,0.888853625915263
"3271","Senegal","SEN","14_1_1_2",2015,6.57,0.925577494162719
"3272","Senegal","SEN","14_1_1_2",2016,4.8,0.945639607371976
"3273","Senegal","SEN","14_1_1_2",2017,5.39,0.938952236302224
"3274","Senegal","SEN","14_1_1_2",2018,13.26,0.849749506948065
"3275","Senegal","SEN","14_1_1_2",2019,4.99,0.943486047196971
"3276","Seychelles","SYC","14_1_1_2",2000,1.31,0.985197107428649
"3277","Seychelles","SYC","14_1_1_2",2001,1.55,0.982476820891801
"3278","Seychelles","SYC","14_1_1_2",2002,0.84,0.990524335229978
"3279","Seychelles","SYC","14_1_1_2",2003,5.61,0.936458640310113
"3280","Seychelles","SYC","14_1_1_2",2004,1.87,0.978849772176003
"3281","Seychelles","SYC","14_1_1_2",2005,0.91,0.989730918323397
"3282","Seychelles","SYC","14_1_1_2",2006,0.18,0.998005123206311
"3283","Seychelles","SYC","14_1_1_2",2007,0.31,0.996531634665518
"3284","Seychelles","SYC","14_1_1_2",2008,0.43,0.995171491397094
"3285","Seychelles","SYC","14_1_1_2",2009,0.67,0.992451204860245
"3286","Seychelles","SYC","14_1_1_2",2010,0.24,0.997325051572099
"3287","Seychelles","SYC","14_1_1_2",2011,0.2,0.997778432661574
"3288","Seychelles","SYC","14_1_1_2",2012,0.26,0.997098361027362
"3289","Seychelles","SYC","14_1_1_2",2013,0.27,0.996985015754993
"3290","Seychelles","SYC","14_1_1_2",2014,0.34,0.996191598848412
"3291","Seychelles","SYC","14_1_1_2",2015,0.4,0.9955115272142
"3292","Seychelles","SYC","14_1_1_2",2016,0.33,0.996304944120781
"3293","Seychelles","SYC","14_1_1_2",2017,1.1,0.987577358148392
"3294","Seychelles","SYC","14_1_1_2",2018,1.7,0.98077664180627
"3295","Seychelles","SYC","14_1_1_2",2019,0.86,0.99029764468524
"3296","Sierra Leone","SLE","14_1_1_2",2000,2.59,0.970688912565457
"3297","Sierra Leone","SLE","14_1_1_2",2001,0.77,0.991317752136558
"3298","Sierra Leone","SLE","14_1_1_2",2002,2.14,0.975789449822048
"3299","Sierra Leone","SLE","14_1_1_2",2003,1.78,0.979869879627321
"3300","Sierra Leone","SLE","14_1_1_2",2004,6.35,0.92807109015483
"3301","Sierra Leone","SLE","14_1_1_2",2005,3.87,0.956180717702265
"3302","Sierra Leone","SLE","14_1_1_2",2006,2.27,0.974315961281255
"3303","Sierra Leone","SLE","14_1_1_2",2007,2.12,0.976016140366785
"3304","Sierra Leone","SLE","14_1_1_2",2008,4.64,0.947453131729876
"3305","Sierra Leone","SLE","14_1_1_2",2009,2.8,0.968308661845714
"3306","Sierra Leone","SLE","14_1_1_2",2010,6.94,0.921383719085077
"3307","Sierra Leone","SLE","14_1_1_2",2011,1.6,0.981910094529957
"3308","Sierra Leone","SLE","14_1_1_2",2012,1.6,0.981910094529957
"3309","Sierra Leone","SLE","14_1_1_2",2013,0.92,0.989617573051028
"3310","Sierra Leone","SLE","14_1_1_2",2014,2.9,0.967175209122027
"3311","Sierra Leone","SLE","14_1_1_2",2015,1.27,0.985650488518124
"3312","Sierra Leone","SLE","14_1_1_2",2016,2.9,0.967175209122027
"3313","Sierra Leone","SLE","14_1_1_2",2017,1.56,0.982363475619432
"3314","Sierra Leone","SLE","14_1_1_2",2018,3.24,0.963321469861492
"3315","Sierra Leone","SLE","14_1_1_2",2019,10.18,0.884659850837622
"3336","Solomon Islands","SLB","14_1_1_2",2000,2.62,0.970348876748351
"3337","Solomon Islands","SLB","14_1_1_2",2001,2.83,0.967968626028608
"3338","Solomon Islands","SLB","14_1_1_2",2002,6.35,0.92807109015483
"3339","Solomon Islands","SLB","14_1_1_2",2003,10.03,0.886360029923152
"3340","Solomon Islands","SLB","14_1_1_2",2004,6.1,0.930904721964047
"3341","Solomon Islands","SLB","14_1_1_2",2005,4.87,0.944846190465396
"3342","Solomon Islands","SLB","14_1_1_2",2006,2.66,0.969895495658876
"3343","Solomon Islands","SLB","14_1_1_2",2007,4.54,0.948586584453562
"3344","Solomon Islands","SLB","14_1_1_2",2008,1.96,0.977829664724684
"3345","Solomon Islands","SLB","14_1_1_2",2009,1.96,0.977829664724684
"3346","Solomon Islands","SLB","14_1_1_2",2010,15.53,0.824020130120373
"3347","Solomon Islands","SLB","14_1_1_2",2011,3.25,0.963208124589123
"3348","Solomon Islands","SLB","14_1_1_2",2012,0.96,0.989164191961553
"3349","Solomon Islands","SLB","14_1_1_2",2013,2.84,0.96785528075624
"3350","Solomon Islands","SLB","14_1_1_2",2014,1.93,0.97816970054179
"3351","Solomon Islands","SLB","14_1_1_2",2015,8.41,0.90472196404688
"3352","Solomon Islands","SLB","14_1_1_2",2016,1.48,0.983270237798381
