"","Country","Code","SDG","Year","Value"
"4873","Samoa","WSM","14_7_1","2017",2.35459383724659
"4883","Samoa","WSM","14_7_1","2019",1.66921352464338
"4893","Sao Tome and Principe","STP","14_7_1","2011",2.81996674488829
"4903","Sao Tome and Principe","STP","14_7_1","2013",3.19764945232117
"4916","Sao Tome and Principe","STP","14_7_1","2015",3.83981871123827
"4923","Sao Tome and Principe","STP","14_7_1","2017",3.73088762404199
"4933","Sao Tome and Principe","STP","14_7_1","2019",4.61455206994263
"4943","Senegal","SEN","14_7_1","2015",0.646841713128946
"4953","Senegal","SEN","14_7_1","2017",0.819216936106694
"4963","Senegal","SEN","14_7_1","2019",0.838592323427175
"4973","Seychelles","SYC","14_7_1","2011",0.682707942801339
"4983","Seychelles","SYC","14_7_1","2013",0.883113342559436
"4993","Seychelles","SYC","14_7_1","2015",0.552700990206904
"5003","Seychelles","SYC","14_7_1","2017",0.506664378209423
"5016","Seychelles","SYC","14_7_1","2019",0.561003667579145
"5022","Sierra Leone","SLE","14_7_1","2011",5.14146766506988
"5032","Sierra Leone","SLE","14_7_1","2013",4.82491225788489
"5042","Sierra Leone","SLE","14_7_1","2015",6.96917854764295
"5052","Sierra Leone","SLE","14_7_1","2017",7.29756869814473
"5062","Slovenia","SVN","14_7_1","2011",0.0016735441341485
"5072","Slovenia","SVN","14_7_1","2013",0.0008066829146317
"5082","Slovenia","SVN","14_7_1","2015",0.0005319734764808
"5092","Slovenia","SVN","14_7_1","2017",0.0003290975788604
"5104","Slovenia","SVN","14_7_1","2019",0.0002142656706672
"5162","South Africa","ZAF","14_7_1","2011",0.0471167539432134
"5172","South Africa","ZAF","14_7_1","2013",0.0577200960740387
"5181","South Africa","ZAF","14_7_1","2015",0.0848964348227493
"5192","South Africa","ZAF","14_7_1","2017",0.105876620487666
"5302","Spain","ESP","14_7_1","2011",0.0617492294925046
"5315","Spain","ESP","14_7_1","2013",0.0628380704862258
"5322","Spain","ESP","14_7_1","2015",0.0609363649620797
"5332","Spain","ESP","14_7_1","2017",0.067632026181281
"5342","Spain","ESP","14_7_1","2019",0.0479843044571243
"5352","Sri Lanka","LKA","14_7_1","2011",1.12950240109021
"5362","Sri Lanka","LKA","14_7_1","2013",1.0859329087229
"5372","Sri Lanka","LKA","14_7_1","2015",0.882938835419123
"5382","Sri Lanka","LKA","14_7_1","2017",0.726086885959108
"5392","Sri Lanka","LKA","14_7_1","2019",0.656621583824188
"5452","Suriname","SUR","14_7_1","2011",1.60989965488644
"5462","Suriname","SUR","14_7_1","2013",1.61385018530376
"5472","Suriname","SUR","14_7_1","2015",2.00102891551065
"5482","Suriname","SUR","14_7_1","2017",2.36026807556367
"5492","Suriname","SUR","14_7_1","2019",1.41734381655002
"5502","Sweden","SWE","14_7_1","2011",0.023808675526251
"5515","Sweden","SWE","14_7_1","2013",0.0183376582955487
"5522","Sweden","SWE","14_7_1","2015",0.0186185132489245
"5532","Sweden","SWE","14_7_1","2017",0.0208839392021704
"5542","Sweden","SWE","14_7_1","2018",0.01695
"5552","Thailand","THA","14_7_1","2011",0.450547908529771
"5562","Thailand","THA","14_7_1","2013",0.362579878470016
"5572","Thailand","THA","14_7_1","2015",0.326768743261
"5582","Thailand","THA","14_7_1","2017",0.301630754927067
"5591","Thailand","THA","14_7_1","2019",0.307615189686075
"5601","Togo","TGO","14_7_1","2011",0.42019
"5614","Togo","TGO","14_7_1","2013",0.362
"5621","Togo","TGO","14_7_1","2015",0.39571
"5631","Togo","TGO","14_7_1","2017",0.34478744236125
"5641","Togo","TGO","14_7_1","2019",0.297723530702651
"5651","Tonga","TON","14_7_1","2011",2.32754617643649
"5661","Tonga","TON","14_7_1","2013",2.32628426437709
"5671","Tonga","TON","14_7_1","2015",1.83310819012731
"5681","Tonga","TON","14_7_1","2017",1.64153013959841
"5691","Tonga","TON","14_7_1","2019",1.61839027630501
"5701","Trinidad and Tobago","TTO","14_7_1","2011",0.02408
"5714","Trinidad and Tobago","TTO","14_7_1","2013",0.018179921155078
"5721","Trinidad and Tobago","TTO","14_7_1","2015",0.031689600323371
"5731","Trinidad and Tobago","TTO","14_7_1","2017",0.0385573122356385
"5741","Turks and Caicos Islands","TCA","14_7_1","2011",0.329353256049057
"5751","Turks and Caicos Islands","TCA","14_7_1","2013",0.25418354242584
"5761","Turks and Caicos Islands","TCA","14_7_1","2015",0.196329141447244
"5771","Turks and Caicos Islands","TCA","14_7_1","2017",0.188123196479995
"5781","Turks and Caicos Islands","TCA","14_7_1","2019",0.157823785606333
"5791","United Kingdom","GBR","14_7_1","2011",0.0258342400011185
"5801","United Kingdom","GBR","14_7_1","2013",0.0212645427947354
"5815","United Kingdom","GBR","14_7_1","2015",0.0170024509172459
"5822","United Kingdom","GBR","14_7_1","2017",0.0186097538318284
"5832","United Kingdom","GBR","14_7_1","2019",0.0158230532453052
"5842","United States","USA","14_7_1","2011",0.0175636105316538
"5852","United States","USA","14_7_1","2013",0.0180274941327183
"5862","United States","USA","14_7_1","2015",0.0156958009212425
"5872","United States","USA","14_7_1","2017",0.0132040237443335
"5882","United States","USA","14_7_1","2019",0.0149769971501104
"5892","Uruguay","URY","14_7_1","2011",0.0587702469458012
"5902","Uruguay","URY","14_7_1","2013",0.0368843233501605
"5914","Uruguay","URY","14_7_1","2015",0.0192691083660604
"5922","Uruguay","URY","14_7_1","2017",0.0141583177459684
"5931","Uruguay","URY","14_7_1","2019",0.052863536912564
"5941","Vanuatu","VUT","14_7_1","2011",0.530677617042003
"5951","Vanuatu","VUT","14_7_1","2013",0.460742888353886
"5961","Vanuatu","VUT","14_7_1","2015",0.399594352446568
"5971","Vanuatu","VUT","14_7_1","2017",0.413628495848274
"5981","Vietnam","VNM","14_7_1","2011",1.29536450192524
"5991","Vietnam","VNM","14_7_1","2013",1.19825085180241
"6001","Vietnam","VNM","14_7_1","2015",1.25200088231679
"6014","Vietnam","VNM","14_7_1","2017",1.17384460213767
"6021","Vietnam","VNM","14_7_1","2019",1.12923757562832
"6132","Yemen","YEM","14_7_1","2011",1.06076987872734
"6142","Yemen","YEM","14_7_1","2013",0.998478415665331
"6152","Yemen","YEM","14_7_1","2015",1.23299967170561
"6162","Yemen","YEM","14_7_1","2017",1.38740927147368
"6172","Yemen","YEM","14_7_1","2019",1.11885741883303
"11003","Belgium","BEL","14_a_1","2013",0.37339
"2630","Belgium","BEL","14_a_1","2014",0.35534
"3326","Belgium","BEL","14_a_1","2015",0.29857
"4106","Belgium","BEL","14_a_1","2016",0.28028
"5105","Belgium","BEL","14_a_1","2017",0.26589
"6103","Brazil","BRA","14_a_1","2013",0.068
"7104","Brazil","BRA","14_a_1","2014",0.04726
"8104","Brazil","BRA","14_a_1","2015",0.02374
"9103","Brazil","BRA","14_a_1","2016",0.03733
"10100","Brazil","BRA","14_a_1","2017",0.03639
"11105","Bulgaria","BGR","14_a_1","2013",0.0869
"12104","Bulgaria","BGR","14_a_1","2014",0.06631
"13105","Bulgaria","BGR","14_a_1","2015",0.04895
"14105","Bulgaria","BGR","14_a_1","2016",0.05712
"15104","Bulgaria","BGR","14_a_1","2017",0.06366
"16104","Canada","CAN","14_a_1","2013",0.88456
"17104","Canada","CAN","14_a_1","2014",0.78075
"18103","Canada","CAN","14_a_1","2015",0.6991
"19101","Canada","CAN","14_a_1","2016",0.66731
"20103","Canada","CAN","14_a_1","2017",0.80792
"21104","Colombia","COL","14_a_1","2013",0.11202
"22104","Colombia","COL","14_a_1","2014",0.1637
"23104","Colombia","COL","14_a_1","2015",0.11677
"24104","Colombia","COL","14_a_1","2016",0.0888
"25104","Colombia","COL","14_a_1","2017",0.08323
"2635","Croatia","HRV","14_a_1","2013",2.92606
"27104","Democratic Republic of Congo","COD","14_a_1","2015",1.11993
"28104","Ecuador","ECU","14_a_1","2013",2.68197
"29101","Ecuador","ECU","14_a_1","2014",2.52955
"30104","Finland","FIN","14_a_1","2013",0.31524
"31105","Finland","FIN","14_a_1","2014",0.33874
"32104","Finland","FIN","14_a_1","2015",0.30814
"3327","Finland","FIN","14_a_1","2016",0.31978
"34100","Finland","FIN","14_a_1","2017",0.31646
"35104","France","FRA","14_a_1","2017",0.52954
"36105","Germany","DEU","14_a_1","2013",0.3217
"37105","Germany","DEU","14_a_1","2014",0.30502
"38105","Germany","DEU","14_a_1","2015",0.24607
"39104","Germany","DEU","14_a_1","2016",0.25098
"4055","Germany","DEU","14_a_1","2017",0.24542
"4133","India","IND","14_a_1","2013",0.26906
"4215","Iran","IRN","14_a_1","2015",1.42179
"4316","Iran","IRN","14_a_1","2017",0.63322
"4417","Ireland","IRL","14_a_1","2017",4.80811
"4517","Italy","ITA","14_a_1","2013",0.36694
"4617","Italy","ITA","14_a_1","2014",0.35486
"4717","Italy","ITA","14_a_1","2015",0.30667
"4817","Italy","ITA","14_a_1","2016",0.30592
"4917","Italy","ITA","14_a_1","2017",0.194
"5017","Japan","JPN","14_a_1","2013",0.82353
"5115","Japan","JPN","14_a_1","2014",0.35975
"5215","Japan","JPN","14_a_1","2015",0.45281
"5316","Japan","JPN","14_a_1","2016",0.38686
"5415","Japan","JPN","14_a_1","2017",0.32965
"5516","Kuwait","KWT","14_a_1","2017",0.97046
"5615","Madagascar","MDG","14_a_1","2014",0.32066
"5715","Madagascar","MDG","14_a_1","2016",0.30111
"5816","Madagascar","MDG","14_a_1","2017",0.29088
"5915","Mauritius","MUS","14_a_1","2017",0.90417
"6015","Mozambique","MOZ","14_a_1","2015",5.76922
"6114","Netherlands","NLD","14_a_1","2013",0.24938
"6215","Netherlands","NLD","14_a_1","2014",0.2361
"6313","Netherlands","NLD","14_a_1","2015",0.20488
"6414","Netherlands","NLD","14_a_1","2016",0.21217
"6514","Netherlands","NLD","14_a_1","2017",0.23503
"6614","Norway","NOR","14_a_1","2013",6.98989
"6715","Norway","NOR","14_a_1","2015",5.60533
"6815","Norway","NOR","14_a_1","2017",5.35469
"6915","Oman","OMN","14_a_1","2013",5.04572
"7015","Oman","OMN","14_a_1","2014",4.01584
"7115","Oman","OMN","14_a_1","2015",3.36762
"7215","Oman","OMN","14_a_1","2016",3.19238
"7315","Oman","OMN","14_a_1","2017",3.79217
"7415","Peru","PER","14_a_1","2013",9.50057
"7515","Peru","PER","14_a_1","2014",8.57239
"7615","Peru","PER","14_a_1","2015",6.78805
"7714","Peru","PER","14_a_1","2016",5.81456
"7814","Poland","POL","14_a_1","2013",0.17224
"7914","Poland","POL","14_a_1","2014",0.18258
"8013","Poland","POL","14_a_1","2015",0.12176
"8113","Poland","POL","14_a_1","2016",0.1196
"8213","Poland","POL","14_a_1","2017",0.11541
"8314","Portugal","PRT","14_a_1","2014",2.20526
"8414","Portugal","PRT","14_a_1","2015",2.50724
"8514","Portugal","PRT","14_a_1","2016",2.39374
"8613","Russia","RUS","14_a_1","2013",0.13484
"8713","Russia","RUS","14_a_1","2014",0.14774
"8813","Russia","RUS","14_a_1","2016",0.10333
"8913","Russia","RUS","14_a_1","2017",0.14042
"9013","South Africa","ZAF","14_a_1","2017",2.35462
"9112","South Korea","KOR","14_a_1","2013",0.4096
"9212","South Korea","KOR","14_a_1","2014",0.37052
"9313","South Korea","KOR","14_a_1","2015",0.33064
"9413","South Korea","KOR","14_a_1","2016",0.31798
"9513","South Korea","KOR","14_a_1","2017",0.25362
"9613","Spain","ESP","14_a_1","2016",0.49478
"9714","Spain","ESP","14_a_1","2017",0.45241
"9814","Turkey","TUR","14_a_1","2013",0.07806
"9914","Turkey","TUR","14_a_1","2014",0.08081
"10014","Turkey","TUR","14_a_1","2015",0.05074
"10114","Turkey","TUR","14_a_1","2016",0.04463
"10211","Turkey","TUR","14_a_1","2017",0.03682
"10314","United Kingdom","GBR","14_a_1","2013",0.66732
"10413","United Kingdom","GBR","14_a_1","2014",0.55823
"10514","United Kingdom","GBR","14_a_1","2015",0.49393
"10614","United Kingdom","GBR","14_a_1","2016",0.5444
"10714","United Kingdom","GBR","14_a_1","2017",0.61253
"10814","United States","USA","14_a_1","2013",2.74433
"10915","United States","USA","14_a_1","2014",2.58866
"11015","United States","USA","14_a_1","2015",2.4622
"11115","United States","USA","14_a_1","2016",2.41503
"11004","Afghanistan","AFG","14_b_1","2018",NA
"2636","Albania","ALB","14_b_1","2018",60
"3328","Angola","AGO","14_b_1","2018",NA
"4134","Antigua and Barbuda","ATG","14_b_1","2018",100
"5106","Argentina","ARG","14_b_1","2018",NA
"6104","Armenia","ARM","14_b_1","2018",40
"7105","Austria","AUT","14_b_1","2018",80
"8105","Azerbaijan","AZE","14_b_1","2018",60
"9104","Bahamas","BHS","14_b_1","2018",80
"10101","Bangladesh","BGD","14_b_1","2018",60
"11106","Belarus","BLR","14_b_1","2018",NA
"12105","Belgium","BEL","14_b_1","2018",80
"13106","Belize","BLZ","14_b_1","2018",100
"14106","Benin","BEN","14_b_1","2018",80
"15105","Bhutan","BTN","14_b_1","2018",60
"16105","Bolivia","BOL","14_b_1","2018",NA
"17105","Botswana","BWA","14_b_1","2018",80
"18104","Brazil","BRA","14_b_1","2018",NA
"19102","Bulgaria","BGR","14_b_1","2018",80
"20104","Burkina Faso","BFA","14_b_1","2018",80
"21105","Burundi","BDI","14_b_1","2018",100
"22105","Cambodia","KHM","14_b_1","2018",NA
"23105","Cameroon","CMR","14_b_1","2018",80
"24105","Canada","CAN","14_b_1","2018",80
"25105","Cape Verde","CPV","14_b_1","2018",100
"2637","Chad","TCD","14_b_1","2018",100
"27105","Chile","CHL","14_b_1","2018",100
"28105","China","CHN","14_b_1","2018",NA
"29102","Colombia","COL","14_b_1","2018",NA
"30105","Congo","COG","14_b_1","2018",NA
"31106","Cook Islands","COK","14_b_1","2018",NA
"32105","Costa Rica","CRI","14_b_1","2018",NA
"3329","Cote d'Ivoire","CIV","14_b_1","2018",100
"34102","Croatia","HRV","14_b_1","2018",80
"35105","Cuba","CUB","14_b_1","2018",100
"36106","Cyprus","CYP","14_b_1","2018",80
"37106","Czechia","CZE","14_b_1","2018",80
"38106","Denmark","DNK","14_b_1","2018",80
"39105","Dominica","DMA","14_b_1","2018",60
"4056","Dominican Republic","DOM","14_b_1","2018",80
"4135","Ecuador","ECU","14_b_1","2018",NA
"4216","El Salvador","SLV","14_b_1","2018",100
"4317","Equatorial Guinea","GNQ","14_b_1","2018",NA
"4418","Eritrea","ERI","14_b_1","2018",60
"4518","Estonia","EST","14_b_1","2018",80
"4618","Eswatini","SWZ","14_b_1","2018",40
"4718","Ethiopia","ETH","14_b_1","2018",80
"4818","Faeroe Islands","FRO","14_b_1","2018",80
"4918","Fiji","FJI","14_b_1","2018",100
"5018","Finland","FIN","14_b_1","2018",80
"5116","France","FRA","14_b_1","2018",80
"5216","Gambia","GMB","14_b_1","2018",100
"5317","Georgia","GEO","14_b_1","2018",20
"5416","Germany","DEU","14_b_1","2018",80
"5517","Ghana","GHA","14_b_1","2018",100
"5616","Greece","GRC","14_b_1","2018",80
"5716","Grenada","GRD","14_b_1","2018",NA
"5817","Guatemala","GTM","14_b_1","2018",60
"5916","Guinea","GIN","14_b_1","2018",80
"6016","Guyana","GUY","14_b_1","2018",60
"6115","Honduras","HND","14_b_1","2018",100
"6216","Hungary","HUN","14_b_1","2018",80
"6314","Iceland","ISL","14_b_1","2018",80
"6415","India","IND","14_b_1","2018",NA
"6515","Indonesia","IDN","14_b_1","2018",100
"6615","Iran","IRN","14_b_1","2018",80
"6716","Ireland","IRL","14_b_1","2018",80
"6816","Italy","ITA","14_b_1","2018",80
"6916","Jamaica","JAM","14_b_1","2018",40
"7016","Japan","JPN","14_b_1","2018",80
"7116","Kazakhstan","KAZ","14_b_1","2018",NA
"7216","Kenya","KEN","14_b_1","2018",NA
"7316","Kiribati","KIR","14_b_1","2018",NA
"7416","Kyrgyzstan","KGZ","14_b_1","2018",60
"7516","Laos","LAO","14_b_1","2018",NA
"7616","Latvia","LVA","14_b_1","2018",80
"7715","Lebanon","LBN","14_b_1","2018",60
"7815","Libya","LBY","14_b_1","2018",60
"7915","Lithuania","LTU","14_b_1","2018",80
"8014","Luxembourg","LUX","14_b_1","2018",80
"8114","Madagascar","MDG","14_b_1","2018",60
"8214","Malawi","MWI","14_b_1","2018",100
"8315","Malaysia","MYS","14_b_1","2018",60
"8415","Maldives","MDV","14_b_1","2018",80
"8515","Mali","MLI","14_b_1","2018",100
"8614","Malta","MLT","14_b_1","2018",80
"8714","Marshall Islands","MHL","14_b_1","2018",NA
"8814","Mauritania","MRT","14_b_1","2018",80
"8914","Mauritius","MUS","14_b_1","2018",NA
"9014","Mexico","MEX","14_b_1","2018",100
"9113","Micronesia (country)","FSM","14_b_1","2018",80
"9213","Mongolia","MNG","14_b_1","2018",NA
"9314","Montenegro","MNE","14_b_1","2018",NA
"9414","Morocco","MAR","14_b_1","2018",100
"9514","Myanmar","MMR","14_b_1","2018",80
"9614","Namibia","NAM","14_b_1","2018",NA
"9715","Nauru","NRU","14_b_1","2018",NA
"9815","Nepal","NPL","14_b_1","2018",20
"9915","Netherlands","NLD","14_b_1","2018",80
"10015","New Zealand","NZL","14_b_1","2018",60
"10115","Nicaragua","NIC","14_b_1","2018",100
"10212","Niger","NER","14_b_1","2018",100
"10315","North Macedonia","MKD","14_b_1","2018",NA
"10414","Oman","OMN","14_b_1","2018",100
"10515","Pakistan","PAK","14_b_1","2018",40
"10615","Palau","PLW","14_b_1","2018",80
"10715","Panama","PAN","14_b_1","2018",NA
"10815","Peru","PER","14_b_1","2018",100
"10916","Philippines","PHL","14_b_1","2018",100
"11016","Poland","POL","14_b_1","2018",80
"11116","Portugal","PRT","14_b_1","2018",80
"11215","Romania","ROU","14_b_1","2018",80
"11315","Russia","RUS","14_b_1","2018",60
"11415","Saint Kitts and Nevis","KNA","14_b_1","2018",80
"11514","Saint Vincent and the Grenadines","VCT","14_b_1","2018",100
"11614","Samoa","WSM","14_b_1","2018",80
"11714","Sao Tome and Principe","STP","14_b_1","2018",100
"11814","Saudi Arabia","SAU","14_b_1","2018",NA
"11915","Senegal","SEN","14_b_1","2018",100
"12014","Serbia","SRB","14_b_1","2018",NA
"12114","Seychelles","SYC","14_b_1","2018",80
"12214","Sierra Leone","SLE","14_b_1","2018",100
"12314","Slovakia","SVK","14_b_1","2018",80
"12414","Slovenia","SVN","14_b_1","2018",80
"12515","Solomon Islands","SLB","14_b_1","2018",80
"12615","Somalia","SOM","14_b_1","2018",100
"12715","South Korea","KOR","14_b_1","2018",40
"12815","Spain","ESP","14_b_1","2018",80
"12915","Sri Lanka","LKA","14_b_1","2018",80
"13015","Sudan","SDN","14_b_1","2018",80
"13115","Suriname","SUR","14_b_1","2018",80
"13215","Sweden","SWE","14_b_1","2018",80
"13314","Tajikistan","TJK","14_b_1","2018",80
"13414","Tanzania","TZA","14_b_1","2018",100
"13514","Thailand","THA","14_b_1","2018",100
"13614","Tonga","TON","14_b_1","2018",40
"13714","Trinidad and Tobago","TTO","14_b_1","2018",80
"13814","Turkey","TUR","14_b_1","2018",100
"13914","Uganda","UGA","14_b_1","2018",NA
"14014","Ukraine","UKR","14_b_1","2018",NA
"14114","United Arab Emirates","ARE","14_b_1","2018",NA
"14214","United Kingdom","GBR","14_b_1","2018",80
"14314","Uruguay","URY","14_b_1","2018",100
"14414","Uzbekistan","UZB","14_b_1","2018",NA
"14513","Vanuatu","VUT","14_b_1","2018",60
"14614","Venezuela","VEN","14_b_1","2018",80
"14714","Vietnam","VNM","14_b_1","2018",80
"14814","Yemen","YEM","14_b_1","2018",NA
"14915","Zambia","ZMB","14_b_1","2018",NA
"15015","Zimbabwe","ZWE","14_b_1","2018",80
"15114","Afghanistan","AFG","14_b_1","2020",NA
"15214","Albania","ALB","14_b_1","2020",100
"15314","Angola","AGO","14_b_1","2020",NA
"15414","Antigua and Barbuda","ATG","14_b_1","2020",100
"15514","Argentina","ARG","14_b_1","2020",60
"15615","Armenia","ARM","14_b_1","2020",60
"15714","Austria","AUT","14_b_1","2020",90
"15814","Azerbaijan","AZE","14_b_1","2020",40
"15913","Bahamas","BHS","14_b_1","2020",NA
"16014","Bangladesh","BGD","14_b_1","2020",100
"16114","Belarus","BLR","14_b_1","2020",NA
"16214","Belgium","BEL","14_b_1","2020",90
"16314","Belize","BLZ","14_b_1","2020",100
