"","GeoAreaCode","Country","SDG","Year","Filled_Value"
"10035",508,"Mozambique","14.1",2014,2.92
"10036",508,"Mozambique","14.1",2015,2
"10037",508,"Mozambique","14.1",2016,1.11
"10038",508,"Mozambique","14.1",2017,1.39
"10039",508,"Mozambique","14.1",2018,1.65
"10040",508,"Mozambique","14.1",2019,3.25
"10041",508,"Mozambique","14.5",2000,39.66657
"10042",508,"Mozambique","14.5",2001,39.66657
"10043",508,"Mozambique","14.5",2002,39.66657
"10044",508,"Mozambique","14.5",2003,39.66657
"10045",508,"Mozambique","14.5",2004,39.66657
"10046",508,"Mozambique","14.5",2005,39.66657
"10047",508,"Mozambique","14.5",2006,39.66657
"10048",508,"Mozambique","14.5",2007,39.66657
"10049",508,"Mozambique","14.5",2008,39.66657
"10050",508,"Mozambique","14.5",2009,39.66657
"10051",508,"Mozambique","14.5",2010,39.66657
"10052",508,"Mozambique","14.5",2011,39.66657
"10053",508,"Mozambique","14.5",2012,59.66657
"10054",508,"Mozambique","14.5",2013,59.66657
"10055",508,"Mozambique","14.5",2014,59.66657
"10056",508,"Mozambique","14.5",2015,59.66657
"10057",508,"Mozambique","14.5",2016,59.66657
"10058",508,"Mozambique","14.5",2017,59.66657
"10059",508,"Mozambique","14.5",2018,59.66657
"10060",508,"Mozambique","14.5",2019,59.66657
"10061",508,"Mozambique","14.6",2000,NA
"10062",508,"Mozambique","14.6",2001,NA
"10063",508,"Mozambique","14.6",2002,NA
"10064",508,"Mozambique","14.6",2003,NA
"10065",508,"Mozambique","14.6",2004,NA
"10066",508,"Mozambique","14.6",2005,NA
"10067",508,"Mozambique","14.6",2006,NA
"10068",508,"Mozambique","14.6",2007,NA
"10069",508,"Mozambique","14.6",2008,NA
"10070",508,"Mozambique","14.6",2009,NA
"10071",508,"Mozambique","14.6",2010,NA
"10072",508,"Mozambique","14.6",2011,NA
"10073",508,"Mozambique","14.6",2012,NA
"10074",508,"Mozambique","14.6",2013,NA
"10075",508,"Mozambique","14.6",2014,NA
"10076",508,"Mozambique","14.6",2015,NA
"10077",508,"Mozambique","14.6",2016,NA
"10078",508,"Mozambique","14.6",2017,NA
"10079",508,"Mozambique","14.6",2018,NA
"10080",508,"Mozambique","14.6",2019,NA
"10081",508,"Mozambique","14.7",2000,0.75804
"10082",508,"Mozambique","14.7",2001,0.75804
"10083",508,"Mozambique","14.7",2002,0.75804
"10084",508,"Mozambique","14.7",2003,0.75804
"10085",508,"Mozambique","14.7",2004,0.75804
"10086",508,"Mozambique","14.7",2005,0.75804
"10087",508,"Mozambique","14.7",2006,0.75804
"10088",508,"Mozambique","14.7",2007,0.75804
"10089",508,"Mozambique","14.7",2008,0.75804
"10090",508,"Mozambique","14.7",2009,0.75804
"10091",508,"Mozambique","14.7",2010,0.75804
"10092",508,"Mozambique","14.7",2011,0.75804
"10093",508,"Mozambique","14.7",2012,0.662712055338582
"10094",508,"Mozambique","14.7",2013,0.62967
"10095",508,"Mozambique","14.7",2014,0.660785358104986
"10096",508,"Mozambique","14.7",2015,0.72033
"10097",508,"Mozambique","14.7",2016,0.830247434462233
"10098",508,"Mozambique","14.7",2017,1.02867
"10099",508,"Mozambique","14.7",2018,1.02867
"10100",508,"Mozambique","14.7",2019,1.02867
"10101",508,"Mozambique","14.b",2000,NA
"10102",508,"Mozambique","14.b",2001,NA
"10103",508,"Mozambique","14.b",2002,NA
"10104",508,"Mozambique","14.b",2003,NA
"10105",508,"Mozambique","14.b",2004,NA
"10106",508,"Mozambique","14.b",2005,NA
"10107",508,"Mozambique","14.b",2006,NA
"10108",508,"Mozambique","14.b",2007,NA
"10109",508,"Mozambique","14.b",2008,NA
"10110",508,"Mozambique","14.b",2009,NA
"10111",508,"Mozambique","14.b",2010,NA
"10112",508,"Mozambique","14.b",2011,NA
"10113",508,"Mozambique","14.b",2012,NA
"10114",508,"Mozambique","14.b",2013,NA
"10115",508,"Mozambique","14.b",2014,NA
"10116",508,"Mozambique","14.b",2015,NA
"10117",508,"Mozambique","14.b",2016,NA
"10118",508,"Mozambique","14.b",2017,NA
"10119",508,"Mozambique","14.b",2018,NA
"10120",508,"Mozambique","14.b",2019,NA
"10121",104,"Myanmar","14.1",2000,2.31
"10122",104,"Myanmar","14.1",2001,2.31
"10123",104,"Myanmar","14.1",2002,2.31
"10124",104,"Myanmar","14.1",2003,2.31
"10125",104,"Myanmar","14.1",2004,2.31
"10126",104,"Myanmar","14.1",2005,2.31
"10127",104,"Myanmar","14.1",2006,2.53
"10128",104,"Myanmar","14.1",2007,2.63
"10129",104,"Myanmar","14.1",2008,3.15
"10130",104,"Myanmar","14.1",2009,3.18
"10131",104,"Myanmar","14.1",2010,4.46
"10132",104,"Myanmar","14.1",2011,2.41
"10133",104,"Myanmar","14.1",2012,1.84
"10134",104,"Myanmar","14.1",2013,3.97
"10135",104,"Myanmar","14.1",2014,3.57
"10136",104,"Myanmar","14.1",2015,2.21
"10137",104,"Myanmar","14.1",2016,2.76
"10138",104,"Myanmar","14.1",2017,2.61
"10139",104,"Myanmar","14.1",2018,3.16
"10140",104,"Myanmar","14.1",2019,3.2
"10141",104,"Myanmar","14.5",2000,11.43067
"10142",104,"Myanmar","14.5",2001,11.43067
"10143",104,"Myanmar","14.5",2002,11.43067
"10144",104,"Myanmar","14.5",2003,11.43067
"10145",104,"Myanmar","14.5",2004,11.48276
"10146",104,"Myanmar","14.5",2005,11.48276
"10147",104,"Myanmar","14.5",2006,11.48276
"10148",104,"Myanmar","14.5",2007,11.48276
"10149",104,"Myanmar","14.5",2008,11.48276
"10150",104,"Myanmar","14.5",2009,11.48276
"10151",104,"Myanmar","14.5",2010,11.48276
"10152",104,"Myanmar","14.5",2011,11.48276
"10153",104,"Myanmar","14.5",2012,11.48276
"10154",104,"Myanmar","14.5",2013,11.48276
"10155",104,"Myanmar","14.5",2014,11.48276
"10156",104,"Myanmar","14.5",2015,11.48276
"10157",104,"Myanmar","14.5",2016,11.48276
"10158",104,"Myanmar","14.5",2017,19.97917
"10159",104,"Myanmar","14.5",2018,19.97917
"10160",104,"Myanmar","14.5",2019,19.97917
"10161",104,"Myanmar","14.6",2000,60
"10162",104,"Myanmar","14.6",2001,60
"10163",104,"Myanmar","14.6",2002,60
"10164",104,"Myanmar","14.6",2003,60
"10165",104,"Myanmar","14.6",2004,60
"10166",104,"Myanmar","14.6",2005,60
"10167",104,"Myanmar","14.6",2006,60
"10168",104,"Myanmar","14.6",2007,60
"10169",104,"Myanmar","14.6",2008,60
"10170",104,"Myanmar","14.6",2009,60
"10171",104,"Myanmar","14.6",2010,60
"10172",104,"Myanmar","14.6",2011,60
"10173",104,"Myanmar","14.6",2012,60
"10174",104,"Myanmar","14.6",2013,60
"10175",104,"Myanmar","14.6",2014,60
"10176",104,"Myanmar","14.6",2015,60
"10177",104,"Myanmar","14.6",2016,60
"10178",104,"Myanmar","14.6",2017,60
"10179",104,"Myanmar","14.6",2018,60
"10180",104,"Myanmar","14.6",2019,60
"10181",104,"Myanmar","14.7",2000,3.0694
"10182",104,"Myanmar","14.7",2001,3.0694
"10183",104,"Myanmar","14.7",2002,3.0694
"10184",104,"Myanmar","14.7",2003,3.0694
"10185",104,"Myanmar","14.7",2004,3.0694
"10186",104,"Myanmar","14.7",2005,3.0694
"10187",104,"Myanmar","14.7",2006,3.0694
"10188",104,"Myanmar","14.7",2007,3.0694
"10189",104,"Myanmar","14.7",2008,3.0694
"10190",104,"Myanmar","14.7",2009,3.0694
"10191",104,"Myanmar","14.7",2010,3.0694
"10192",104,"Myanmar","14.7",2011,3.0694
"10193",104,"Myanmar","14.7",2012,2.79409149731141
"10194",104,"Myanmar","14.7",2013,2.56766
"10195",104,"Myanmar","14.7",2014,2.37425408764009
"10196",104,"Myanmar","14.7",2015,2.22436
"10197",104,"Myanmar","14.7",2016,2.15476217113024
"10198",104,"Myanmar","14.7",2017,2.11438
"10199",104,"Myanmar","14.7",2018,2.11438
"10200",104,"Myanmar","14.7",2019,2.11438
"10201",104,"Myanmar","14.b",2000,80
"10202",104,"Myanmar","14.b",2001,80
"10203",104,"Myanmar","14.b",2002,80
"10204",104,"Myanmar","14.b",2003,80
"10205",104,"Myanmar","14.b",2004,80
"10206",104,"Myanmar","14.b",2005,80
"10207",104,"Myanmar","14.b",2006,80
"10208",104,"Myanmar","14.b",2007,80
"10209",104,"Myanmar","14.b",2008,80
"10210",104,"Myanmar","14.b",2009,80
"10211",104,"Myanmar","14.b",2010,80
"10212",104,"Myanmar","14.b",2011,80
"10213",104,"Myanmar","14.b",2012,80
"10214",104,"Myanmar","14.b",2013,80
"10215",104,"Myanmar","14.b",2014,80
"10216",104,"Myanmar","14.b",2015,80
"10217",104,"Myanmar","14.b",2016,80
"10218",104,"Myanmar","14.b",2017,80
"10219",104,"Myanmar","14.b",2018,80
"10220",104,"Myanmar","14.b",2019,80
"10221",516,"Namibia","14.1",2000,11.7
"10222",516,"Namibia","14.1",2001,11.7
"10223",516,"Namibia","14.1",2002,11.7
"10224",516,"Namibia","14.1",2003,11.7
"10225",516,"Namibia","14.1",2004,11.7
"10226",516,"Namibia","14.1",2005,11.7
"10227",516,"Namibia","14.1",2006,13.45
"10228",516,"Namibia","14.1",2007,7.97
"10229",516,"Namibia","14.1",2008,10.97
"10230",516,"Namibia","14.1",2009,9.24
"10231",516,"Namibia","14.1",2010,16.44
"10232",516,"Namibia","14.1",2011,19.98
"10233",516,"Namibia","14.1",2012,11.4
"10234",516,"Namibia","14.1",2013,12.8
"10235",516,"Namibia","14.1",2014,11.3
"10236",516,"Namibia","14.1",2015,10.95
"10237",516,"Namibia","14.1",2016,9.69
"10238",516,"Namibia","14.1",2017,9.67
"10239",516,"Namibia","14.1",2018,14.98
"10240",516,"Namibia","14.1",2019,13.89
"10241",516,"Namibia","14.5",2000,22.48379
"10242",516,"Namibia","14.5",2001,22.48379
"10243",516,"Namibia","14.5",2002,22.48467
"10244",516,"Namibia","14.5",2003,22.48467
"10245",516,"Namibia","14.5",2004,22.48467
"10246",516,"Namibia","14.5",2005,22.48467
"10247",516,"Namibia","14.5",2006,22.48467
"10248",516,"Namibia","14.5",2007,22.48467
"10249",516,"Namibia","14.5",2008,32.79094
"10250",516,"Namibia","14.5",2009,67.88468
"10251",516,"Namibia","14.5",2010,82.94532
"10252",516,"Namibia","14.5",2011,82.94532
"10253",516,"Namibia","14.5",2012,82.94532
"10254",516,"Namibia","14.5",2013,82.97783
"10255",516,"Namibia","14.5",2014,82.97783
"10256",516,"Namibia","14.5",2015,82.97783
"10257",516,"Namibia","14.5",2016,82.97783
"10258",516,"Namibia","14.5",2017,82.97783
"10259",516,"Namibia","14.5",2018,82.97783
"10260",516,"Namibia","14.5",2019,82.97783
"10261",516,"Namibia","14.6",2000,100
"10262",516,"Namibia","14.6",2001,100
"10263",516,"Namibia","14.6",2002,100
"10264",516,"Namibia","14.6",2003,100
"10265",516,"Namibia","14.6",2004,100
"10266",516,"Namibia","14.6",2005,100
"10267",516,"Namibia","14.6",2006,100
"10268",516,"Namibia","14.6",2007,100
"10269",516,"Namibia","14.6",2008,100
"10270",516,"Namibia","14.6",2009,100
"10271",516,"Namibia","14.6",2010,100
"10272",516,"Namibia","14.6",2011,100
"10273",516,"Namibia","14.6",2012,100
"10274",516,"Namibia","14.6",2013,100
"10275",516,"Namibia","14.6",2014,100
"10276",516,"Namibia","14.6",2015,100
"10277",516,"Namibia","14.6",2016,100
"10278",516,"Namibia","14.6",2017,100
"10279",516,"Namibia","14.6",2018,100
"10280",516,"Namibia","14.6",2019,100
"10281",516,"Namibia","14.7",2000,1.60784
"10282",516,"Namibia","14.7",2001,1.60784
"10283",516,"Namibia","14.7",2002,1.60784
"10284",516,"Namibia","14.7",2003,1.60784
"10285",516,"Namibia","14.7",2004,1.60784
"10286",516,"Namibia","14.7",2005,1.60784
"10287",516,"Namibia","14.7",2006,1.60784
"10288",516,"Namibia","14.7",2007,1.60784
"10289",516,"Namibia","14.7",2008,1.60784
"10290",516,"Namibia","14.7",2009,1.60784
"10291",516,"Namibia","14.7",2010,1.60784
"10292",516,"Namibia","14.7",2011,1.60784
"10293",516,"Namibia","14.7",2012,1.69810358459085
"10294",516,"Namibia","14.7",2013,1.73433
"10295",516,"Namibia","14.7",2014,1.74102856557295
"10296",516,"Namibia","14.7",2015,1.7407
"10297",516,"Namibia","14.7",2016,1.71880580528146
"10298",516,"Namibia","14.7",2017,1.66362
"10299",516,"Namibia","14.7",2018,1.66362
"10300",516,"Namibia","14.7",2019,1.66362
"10301",516,"Namibia","14.b",2000,NA
"10302",516,"Namibia","14.b",2001,NA
"10303",516,"Namibia","14.b",2002,NA
"10304",516,"Namibia","14.b",2003,NA
"10305",516,"Namibia","14.b",2004,NA
"10306",516,"Namibia","14.b",2005,NA
"10307",516,"Namibia","14.b",2006,NA
"10308",516,"Namibia","14.b",2007,NA
"10309",516,"Namibia","14.b",2008,NA
"10310",516,"Namibia","14.b",2009,NA
"10311",516,"Namibia","14.b",2010,NA
"10312",516,"Namibia","14.b",2011,NA
"10313",516,"Namibia","14.b",2012,NA
"10314",516,"Namibia","14.b",2013,NA
"10315",516,"Namibia","14.b",2014,NA
"10316",516,"Namibia","14.b",2015,NA
"10317",516,"Namibia","14.b",2016,NA
"10318",516,"Namibia","14.b",2017,NA
"10319",516,"Namibia","14.b",2018,NA
"10320",516,"Namibia","14.b",2019,NA
"10321",520,"Nauru","14.1",2000,16.04
"10322",520,"Nauru","14.1",2001,16.04
"10323",520,"Nauru","14.1",2002,16.04
"10324",520,"Nauru","14.1",2003,16.04
"10325",520,"Nauru","14.1",2004,16.04
"10326",520,"Nauru","14.1",2005,16.04
"10327",520,"Nauru","14.1",2006,4.71
"10328",520,"Nauru","14.1",2007,10.85
"10329",520,"Nauru","14.1",2008,0.04
"10330",520,"Nauru","14.1",2009,10
"10331",520,"Nauru","14.1",2010,9.74
"10332",520,"Nauru","14.1",2011,0.06
"10333",520,"Nauru","14.1",2012,7.98
"10334",520,"Nauru","14.1",2013,0.65
"10335",520,"Nauru","14.1",2014,27.26
"10336",520,"Nauru","14.1",2015,18.27
"10337",520,"Nauru","14.1",2016,8.81
"10338",520,"Nauru","14.1",2017,3.57
"10339",520,"Nauru","14.1",2018,25.08
"10340",520,"Nauru","14.1",2019,35.94
"10341",520,"Nauru","14.5",2000,0
"10342",520,"Nauru","14.5",2001,0
"10343",520,"Nauru","14.5",2002,0
"10344",520,"Nauru","14.5",2003,0
"10345",520,"Nauru","14.5",2004,0
"10346",520,"Nauru","14.5",2005,0
"10347",520,"Nauru","14.5",2006,0
"10348",520,"Nauru","14.5",2007,0
"10349",520,"Nauru","14.5",2008,0
"10350",520,"Nauru","14.5",2009,0
"10351",520,"Nauru","14.5",2010,0
"10352",520,"Nauru","14.5",2011,0
"10353",520,"Nauru","14.5",2012,0
"10354",520,"Nauru","14.5",2013,0
"10355",520,"Nauru","14.5",2014,0
"10356",520,"Nauru","14.5",2015,0
"10357",520,"Nauru","14.5",2016,0
"10358",520,"Nauru","14.5",2017,0
"10359",520,"Nauru","14.5",2018,0
"10360",520,"Nauru","14.5",2019,0
"10361",520,"Nauru","14.6",2000,NA
"10362",520,"Nauru","14.6",2001,NA
"10363",520,"Nauru","14.6",2002,NA
"10364",520,"Nauru","14.6",2003,NA
"10365",520,"Nauru","14.6",2004,NA
"10366",520,"Nauru","14.6",2005,NA
"10367",520,"Nauru","14.6",2006,NA
"10368",520,"Nauru","14.6",2007,NA
"10369",520,"Nauru","14.6",2008,NA
"10370",520,"Nauru","14.6",2009,NA
"10371",520,"Nauru","14.6",2010,NA
"10372",520,"Nauru","14.6",2011,NA
"10373",520,"Nauru","14.6",2012,NA
"10374",520,"Nauru","14.6",2013,NA
"10375",520,"Nauru","14.6",2014,NA
"10376",520,"Nauru","14.6",2015,NA
"10377",520,"Nauru","14.6",2016,NA
"10378",520,"Nauru","14.6",2017,NA
"10379",520,"Nauru","14.6",2018,NA
"10380",520,"Nauru","14.6",2019,NA
"10381",520,"Nauru","14.7",2000,NA
"10382",520,"Nauru","14.7",2001,NA
"10383",520,"Nauru","14.7",2002,NA
"10384",520,"Nauru","14.7",2003,NA
"10385",520,"Nauru","14.7",2004,NA
"10386",520,"Nauru","14.7",2005,NA
"10387",520,"Nauru","14.7",2006,NA
"10388",520,"Nauru","14.7",2007,NA
"10389",520,"Nauru","14.7",2008,NA
"10390",520,"Nauru","14.7",2009,NA
"10391",520,"Nauru","14.7",2010,NA
"10392",520,"Nauru","14.7",2011,NA
"10393",520,"Nauru","14.7",2012,NA
"10394",520,"Nauru","14.7",2013,NA
"10395",520,"Nauru","14.7",2014,NA
"10396",520,"Nauru","14.7",2015,NA
"10397",520,"Nauru","14.7",2016,NA
"10398",520,"Nauru","14.7",2017,NA
"10399",520,"Nauru","14.7",2018,NA
"10400",520,"Nauru","14.7",2019,NA
"10401",520,"Nauru","14.b",2000,NA
"10402",520,"Nauru","14.b",2001,NA
"10403",520,"Nauru","14.b",2002,NA
"10404",520,"Nauru","14.b",2003,NA
"10405",520,"Nauru","14.b",2004,NA
"10406",520,"Nauru","14.b",2005,NA
"10407",520,"Nauru","14.b",2006,NA
"10408",520,"Nauru","14.b",2007,NA
"10409",520,"Nauru","14.b",2008,NA
"10410",520,"Nauru","14.b",2009,NA
"10411",520,"Nauru","14.b",2010,NA
"10412",520,"Nauru","14.b",2011,NA
"10413",520,"Nauru","14.b",2012,NA
"10414",520,"Nauru","14.b",2013,NA
"10415",520,"Nauru","14.b",2014,NA
"10416",520,"Nauru","14.b",2015,NA
"10417",520,"Nauru","14.b",2016,NA
"10418",520,"Nauru","14.b",2017,NA
"10419",520,"Nauru","14.b",2018,NA
"10420",520,"Nauru","14.b",2019,NA
"10421",528,"Netherlands","14.1",2000,4.76
"10422",528,"Netherlands","14.1",2001,4.76
"10423",528,"Netherlands","14.1",2002,4.76
"10424",528,"Netherlands","14.1",2003,4.76
"10425",528,"Netherlands","14.1",2004,4.76
"10426",528,"Netherlands","14.1",2005,4.76
"10427",528,"Netherlands","14.1",2006,8.92
"10428",528,"Netherlands","14.1",2007,2.13
"10429",528,"Netherlands","14.1",2008,3.17
"10430",528,"Netherlands","14.1",2009,5.7
"10431",528,"Netherlands","14.1",2010,5.5
"10432",528,"Netherlands","14.1",2011,4.92
"10433",528,"Netherlands","14.1",2012,5.56
"10434",528,"Netherlands","14.1",2013,4.83
"10435",528,"Netherlands","14.1",2014,5.14
"10436",528,"Netherlands","14.1",2015,5.07
"10437",528,"Netherlands","14.1",2016,4.12
"10438",528,"Netherlands","14.1",2017,4.57
"10439",528,"Netherlands","14.1",2018,7.1
"10440",528,"Netherlands","14.1",2019,5.44
"10441",528,"Netherlands","14.5",2000,89.22787
"10442",528,"Netherlands","14.5",2001,89.22787
"10443",528,"Netherlands","14.5",2002,90.95567
"10444",528,"Netherlands","14.5",2003,90.95567
"10445",528,"Netherlands","14.5",2004,90.95567
"10446",528,"Netherlands","14.5",2005,92.87874
"10447",528,"Netherlands","14.5",2006,92.87874
"10448",528,"Netherlands","14.5",2007,92.87874
"10449",528,"Netherlands","14.5",2008,94.3583
"10450",528,"Netherlands","14.5",2009,94.35914
"10451",528,"Netherlands","14.5",2010,96.32632
"10452",528,"Netherlands","14.5",2011,96.32632
"10453",528,"Netherlands","14.5",2012,96.32632
"10454",528,"Netherlands","14.5",2013,96.32632
"10455",528,"Netherlands","14.5",2014,96.47783
"10456",528,"Netherlands","14.5",2015,96.47783
"10457",528,"Netherlands","14.5",2016,96.47783
"10458",528,"Netherlands","14.5",2017,96.49904
"10459",528,"Netherlands","14.5",2018,97.40023
"10460",528,"Netherlands","14.5",2019,97.40023
"10461",528,"Netherlands","14.6",2000,100
"10462",528,"Netherlands","14.6",2001,100
"10463",528,"Netherlands","14.6",2002,100
"10464",528,"Netherlands","14.6",2003,100
"10465",528,"Netherlands","14.6",2004,100
"10466",528,"Netherlands","14.6",2005,100
"10467",528,"Netherlands","14.6",2006,100
"10468",528,"Netherlands","14.6",2007,100
"10469",528,"Netherlands","14.6",2008,100
"10470",528,"Netherlands","14.6",2009,100
"10471",528,"Netherlands","14.6",2010,100
"10472",528,"Netherlands","14.6",2011,100
"10473",528,"Netherlands","14.6",2012,100
"10474",528,"Netherlands","14.6",2013,100
"10475",528,"Netherlands","14.6",2014,100
"10476",528,"Netherlands","14.6",2015,100
"10477",528,"Netherlands","14.6",2016,100
"10478",528,"Netherlands","14.6",2017,100
"10479",528,"Netherlands","14.6",2018,100
"10480",528,"Netherlands","14.6",2019,100
"10481",528,"Netherlands","14.7",2000,0.0276
"10482",528,"Netherlands","14.7",2001,0.0276
"10483",528,"Netherlands","14.7",2002,0.0276
"10484",528,"Netherlands","14.7",2003,0.0276
"10485",528,"Netherlands","14.7",2004,0.0276
"10486",528,"Netherlands","14.7",2005,0.0276
"10487",528,"Netherlands","14.7",2006,0.0276
"10488",528,"Netherlands","14.7",2007,0.0276
"10489",528,"Netherlands","14.7",2008,0.0276
"10490",528,"Netherlands","14.7",2009,0.0276
"10491",528,"Netherlands","14.7",2010,0.0276
"10492",528,"Netherlands","14.7",2011,0.0276
"10493",528,"Netherlands","14.7",2012,0.0238023939349748
"10494",528,"Netherlands","14.7",2013,0.02268
"10495",528,"Netherlands","14.7",2014,0.0238933519595094
"10496",528,"Netherlands","14.7",2015,0.02549
"10497",528,"Netherlands","14.7",2016,0.0273092227306964
"10498",528,"Netherlands","14.7",2017,0.0295
"10499",528,"Netherlands","14.7",2018,0.0295
"10500",528,"Netherlands","14.7",2019,0.0295
"10501",528,"Netherlands","14.b",2000,80
"10502",528,"Netherlands","14.b",2001,80
"10503",528,"Netherlands","14.b",2002,80
"10504",528,"Netherlands","14.b",2003,80
"10505",528,"Netherlands","14.b",2004,80
"10506",528,"Netherlands","14.b",2005,80
"10507",528,"Netherlands","14.b",2006,80
"10508",528,"Netherlands","14.b",2007,80
"10509",528,"Netherlands","14.b",2008,80
"10510",528,"Netherlands","14.b",2009,80
"10511",528,"Netherlands","14.b",2010,80
"10512",528,"Netherlands","14.b",2011,80
"10513",528,"Netherlands","14.b",2012,80
"10514",528,"Netherlands","14.b",2013,80
"10515",528,"Netherlands","14.b",2014,80
"10516",528,"Netherlands","14.b",2015,80
"10517",528,"Netherlands","14.b",2016,80
"10518",528,"Netherlands","14.b",2017,80
"10519",528,"Netherlands","14.b",2018,80
"10520",528,"Netherlands","14.b",2019,80
"10521",540,"New Caledonia","14.1",2000,1.07
"10522",540,"New Caledonia","14.1",2001,1.07
"10523",540,"New Caledonia","14.1",2002,1.07
"10524",540,"New Caledonia","14.1",2003,1.07
"10525",540,"New Caledonia","14.1",2004,1.07
"10526",540,"New Caledonia","14.1",2005,1.07
"10527",540,"New Caledonia","14.1",2006,0.64
"10528",540,"New Caledonia","14.1",2007,0.52
"10529",540,"New Caledonia","14.1",2008,1.07
"10530",540,"New Caledonia","14.1",2009,2.29
"10531",540,"New Caledonia","14.1",2010,0.14
"10532",540,"New Caledonia","14.1",2011,1.92
"10533",540,"New Caledonia","14.1",2012,1.81
"10534",540,"New Caledonia","14.1",2013,0.26
"10535",540,"New Caledonia","14.1",2014,1.09
"10536",540,"New Caledonia","14.1",2015,0.24
"10537",540,"New Caledonia","14.1",2016,1.14
"10538",540,"New Caledonia","14.1",2017,0.96
"10539",540,"New Caledonia","14.1",2018,0.53
"10540",540,"New Caledonia","14.1",2019,0.74
"10541",540,"New Caledonia","14.5",2000,5.97775
"10542",540,"New Caledonia","14.5",2001,5.97775
"10543",540,"New Caledonia","14.5",2002,5.97775
"10544",540,"New Caledonia","14.5",2003,5.97775
"10545",540,"New Caledonia","14.5",2004,5.97775
"10546",540,"New Caledonia","14.5",2005,5.97775
"10547",540,"New Caledonia","14.5",2006,5.97775
"10548",540,"New Caledonia","14.5",2007,5.97775
"10549",540,"New Caledonia","14.5",2008,21.41003
"10550",540,"New Caledonia","14.5",2009,25.91729
"10551",540,"New Caledonia","14.5",2010,25.91729
"10552",540,"New Caledonia","14.5",2011,25.91729
"10553",540,"New Caledonia","14.5",2012,25.91729
"10554",540,"New Caledonia","14.5",2013,26.30762
"10555",540,"New Caledonia","14.5",2014,56.39855
"10556",540,"New Caledonia","14.5",2015,56.39855
"10557",540,"New Caledonia","14.5",2016,56.39855
"10558",540,"New Caledonia","14.5",2017,56.39855
"10559",540,"New Caledonia","14.5",2018,56.39855
"10560",540,"New Caledonia","14.5",2019,56.39855
"10561",540,"New Caledonia","14.6",2000,NA
"10562",540,"New Caledonia","14.6",2001,NA
"10563",540,"New Caledonia","14.6",2002,NA
"10564",540,"New Caledonia","14.6",2003,NA
"10565",540,"New Caledonia","14.6",2004,NA
"10566",540,"New Caledonia","14.6",2005,NA
"10567",540,"New Caledonia","14.6",2006,NA
"10568",540,"New Caledonia","14.6",2007,NA
"10569",540,"New Caledonia","14.6",2008,NA
"10570",540,"New Caledonia","14.6",2009,NA
"10571",540,"New Caledonia","14.6",2010,NA
"10572",540,"New Caledonia","14.6",2011,NA
"10573",540,"New Caledonia","14.6",2012,NA
"10574",540,"New Caledonia","14.6",2013,NA
"10575",540,"New Caledonia","14.6",2014,NA
"10576",540,"New Caledonia","14.6",2015,NA
"10577",540,"New Caledonia","14.6",2016,NA
"10578",540,"New Caledonia","14.6",2017,NA
"10579",540,"New Caledonia","14.6",2018,NA
"10580",540,"New Caledonia","14.6",2019,NA
"10581",540,"New Caledonia","14.7",2000,NA
"10582",540,"New Caledonia","14.7",2001,NA
"10583",540,"New Caledonia","14.7",2002,NA
"10584",540,"New Caledonia","14.7",2003,NA
"10585",540,"New Caledonia","14.7",2004,NA
"10586",540,"New Caledonia","14.7",2005,NA
"10587",540,"New Caledonia","14.7",2006,NA
"10588",540,"New Caledonia","14.7",2007,NA
"10589",540,"New Caledonia","14.7",2008,NA
"10590",540,"New Caledonia","14.7",2009,NA
"10591",540,"New Caledonia","14.7",2010,NA
"10592",540,"New Caledonia","14.7",2011,NA
"10593",540,"New Caledonia","14.7",2012,NA
"10594",540,"New Caledonia","14.7",2013,NA
"10595",540,"New Caledonia","14.7",2014,NA
"10596",540,"New Caledonia","14.7",2015,NA
"10597",540,"New Caledonia","14.7",2016,NA
"10598",540,"New Caledonia","14.7",2017,NA
"10599",540,"New Caledonia","14.7",2018,NA
"10600",540,"New Caledonia","14.7",2019,NA
"10601",540,"New Caledonia","14.b",2000,NA
"10602",540,"New Caledonia","14.b",2001,NA
"10603",540,"New Caledonia","14.b",2002,NA
"10604",540,"New Caledonia","14.b",2003,NA
"10605",540,"New Caledonia","14.b",2004,NA
"10606",540,"New Caledonia","14.b",2005,NA
"10607",540,"New Caledonia","14.b",2006,NA
"10608",540,"New Caledonia","14.b",2007,NA
"10609",540,"New Caledonia","14.b",2008,NA
"10610",540,"New Caledonia","14.b",2009,NA
"10611",540,"New Caledonia","14.b",2010,NA
"10612",540,"New Caledonia","14.b",2011,NA
"10613",540,"New Caledonia","14.b",2012,NA
"10614",540,"New Caledonia","14.b",2013,NA
"10615",540,"New Caledonia","14.b",2014,NA
"10616",540,"New Caledonia","14.b",2015,NA
"10617",540,"New Caledonia","14.b",2016,NA
"10618",540,"New Caledonia","14.b",2017,NA
"10619",540,"New Caledonia","14.b",2018,NA
"10620",540,"New Caledonia","14.b",2019,NA
"10621",554,"New Zealand","14.1",2000,3.48
"10622",554,"New Zealand","14.1",2001,3.48
"10623",554,"New Zealand","14.1",2002,3.48
"10624",554,"New Zealand","14.1",2003,3.48
"10625",554,"New Zealand","14.1",2004,3.48
"10626",554,"New Zealand","14.1",2005,3.48
"10627",554,"New Zealand","14.1",2006,2.76
"10628",554,"New Zealand","14.1",2007,3.23
